"47","02/21/2018 01:10:00 PM",40.8137781892691,-73.959686799678,"2018"
"48","02/28/2018 02:52:00 PM",40.7923334806233,-73.9678977861346,"2018"
"49","03/01/2018 11:10:00 AM",40.8003481265455,-73.9680347846732,"2018"
"50","03/03/2018 02:40:00 PM",40.791699582705,-73.968385633455,"2018"
"51","03/14/2018 08:51:00 PM",40.8161228385982,-73.9616145853137,"2018"
"52","03/19/2018 10:14:00 AM",40.8161228385982,-73.9616145853137,"2018"
"53","03/20/2018 12:51:00 PM",40.8137781892691,-73.959686799678,"2018"
"54","03/26/2018 09:46:00 AM",40.811920475206,-73.9610317812671,"2018"
"55","03/30/2018 07:45:00 AM",40.8146233493386,-73.9590793602148,"2018"
"56","04/02/2018 09:47:00 AM",40.8161228385982,-73.9616145853137,"2018"
"57","04/09/2018 12:51:00 PM",40.8085577600642,-73.959780269975,NA
"58","04/12/2018 02:40:00 PM",40.8025965316041,-73.9697927542537,"2018"
"59","04/16/2018 02:03:00 PM",40.8137781892691,-73.959686799678,"2018"
"60","04/18/2018 10:23:00 AM",40.8137781892691,-73.959686799678,"2018"
"61","04/23/2018 03:03:00 PM",40.8155520363419,-73.9619147698167,"2018"
"62","04/23/2018 01:41:00 PM",40.8161228385982,-73.9616145853137,"2018"
"63","05/13/2018 09:20:00 PM",40.8002405881531,-73.9509975831939,"2018"
"64","05/15/2018 12:23:00 PM",40.7980396442471,-73.9674399521667,"2018"
"65","06/02/2018 05:16:00 AM",40.8120897503978,-73.9514368122421,"2018"
"66","06/03/2018 10:39:00 PM",40.8173439497729,-73.9533838963539,"2018"
"67","06/09/2018 04:35:00 PM",40.8120897503978,-73.9514368122421,"2018"
"68","06/14/2018 08:49:00 AM",40.812610647015,-73.9568263636765,"2018"
"69","06/26/2018 04:19:00 PM",40.8082909654783,-73.9451216357268,"2018"
"70","07/02/2018 09:17:00 AM",40.8161228385982,-73.9616145853137,"2018"
"71","07/02/2018 03:20:00 PM",40.7942943021854,-73.9720609697628,"2018"
"72","07/02/2018 03:31:00 PM",40.798095038617,-73.9692602554612,"2018"
"73","07/05/2018 10:11:00 PM",40.8136821518101,-73.9597663353301,"2018"
"74","07/09/2018 09:41:00 AM",40.8137781892691,-73.959686799678,"2018"
"75","07/11/2018 10:02:00 PM",40.8082627949373,-73.9562656622441,"2018"
"76","07/13/2018 09:39:00 AM",40.8161228385982,-73.9616145853137,"2018"
"77","07/30/2018 06:00:00 PM",40.8135888552404,-73.959835031276,"2018"
"78","08/13/2018 10:41:00 AM",40.8137781892691,-73.959686799678,"2018"
"79","08/16/2018 06:17:00 PM",40.8136355041603,-73.9598024896318,"2018"
"80","08/21/2018 01:08:00 PM",40.8002872239208,-73.9509397586886,"2018"
"81","08/28/2018 02:56:00 PM",40.8137781892691,-73.959686799678,"2018"
"82","08/29/2018 08:17:00 PM",40.7985021265287,-73.9727093256805,"2018"
"83","09/06/2018 03:23:00 PM",40.8023463082102,-73.9681096770604,"2018"
"84","09/10/2018 10:02:00 PM",40.7954308649104,-73.9730898050466,"2018"
"85","09/13/2018 08:45:00 PM",40.7947636618915,-73.9624395078786,"2018"
"86","09/18/2018 01:18:00 PM",40.7930085463394,-73.9674062978792,"2018"
"87","09/19/2018 09:31:00 PM",40.811776474757,-73.9574265813414,"2018"
"88","09/19/2018 12:53:00 PM",40.8003811981406,-73.9525000263407,"2018"
"89","09/19/2018 03:19:00 PM",40.798243039553,-73.9524618224992,"2018"
"90","09/25/2018 11:21:00 AM",40.8109930271523,-73.9542878488369,"2018"
"91","09/25/2018 11:22:00 AM",40.8031061922266,-73.9582484475244,"2018"
"92","09/29/2018 07:22:00 PM",40.7985021265287,-73.9727093256805,"2018"
"93","09/29/2018 08:15:00 PM",40.8138856514001,-73.9609005761559,"2018"
"94","10/04/2018 11:16:00 AM",40.812610647015,-73.9568263636765,"2018"
"95","10/05/2018 10:42:00 PM",40.7923334806233,-73.9678977861346,NA
"96","10/05/2018 10:37:00 PM",40.7944163032152,-73.9663979814282,"2018"
"97","10/07/2018 08:07:00 PM",40.8032002577822,-73.9693626470833,"2018"
"98","10/12/2018 10:25:00 AM",40.8066391966906,-73.9463005848207,"2018"
"99","10/22/2018 09:35:00 AM",40.8027940652475,-73.9694639706461,"2018"
"100","10/29/2018 01:21:00 PM",40.8151200097123,-73.9587033349937,"2018"
"101","11/01/2018 09:48:00 PM",40.8106267454136,-73.9582726293505,"2018"
"102","11/01/2018 11:22:00 AM",40.7938144899159,-73.9742750416828,"2018"
"103","11/06/2018 04:12:00 PM",40.7943633456236,-73.9738739459774,"2018"
"104","11/08/2018 09:15:00 PM",40.7944163032152,-73.9663979814282,"2018"
"105","11/29/2018 01:24:00 PM",40.7978901708801,-73.9732152223239,"2018"
"106","11/29/2018 10:54:00 AM",40.8109930271523,-73.9542878488369,"2018"
"107","12/05/2018 03:18:00 PM",40.7962481880547,-73.9706082598418,"2018"
"108","12/12/2018 10:15:00 PM",40.7932774807004,-73.9672328139575,"2018"
"109","12/18/2018 12:16:00 AM",40.814187499405,-73.9606908656949,"2018"
"110","12/21/2018 08:46:00 AM",40.8161228385982,-73.9616145853137,"2019"
"111","12/26/2018 12:43:00 AM",40.7978104410494,-73.9485578280063,"2018"
"112","01/02/2019 02:01:00 PM",40.7944163032152,-73.9663979814282,"2019"
"113","01/09/2019 12:55:00 PM",40.8059613578857,-73.9528211415936,"2019"
"114","01/12/2019 12:43:00 AM",40.8132078721656,-73.9613958987516,"2019"
"115","01/23/2019 01:25:00 PM",40.8161228385982,-73.9616145853137,"2019"
"116","01/30/2019 08:58:00 AM",40.7984770548528,-73.9711923852842,"2019"
"117","02/05/2019 08:41:00 AM",40.8151200097123,-73.9587033349937,"2019"
"118","02/14/2019 03:18:00 PM",40.8130981183612,-73.9615007272616,"2019"
"119","02/15/2019 09:05:00 AM",40.8155265873903,-73.9597182550041,"2019"
"120","02/22/2019 09:33:00 AM",40.8109930271523,-73.9542878488369,"2019"
"121","02/25/2019 01:17:00 PM",40.8146244916401,-73.9624355242028,"2019"
"122","02/25/2019 08:04:00 PM",40.8052958892306,-73.9566396638891,"2019"
"123","03/02/2019 06:10:00 PM",40.8045648918546,-73.9478410206036,"2019"
"124","03/12/2019 09:44:00 AM",40.8137781892691,-73.959686799678,"2019"
"125","03/20/2019 01:32:00 PM",40.7957087929433,-73.9654583033623,"2019"
"126","03/29/2019 01:34:00 PM",40.8046685661508,-73.9527570396932,"2019"
"127","03/30/2019 12:27:00 PM",40.8080274864363,-73.9666873189165,"2019"
"128","04/19/2019 07:42:00 PM",40.8113380003057,-73.9521634703774,"2019"
"129","04/29/2019 08:38:00 PM",40.8095421080225,-73.9441813831605,"2019"
"130","05/03/2019 12:41:00 PM",40.8137781892691,-73.959686799678,"2019"
"131","05/04/2019 09:40:00 PM",40.798243039553,-73.9524618224992,"2019"
"132","05/11/2019 07:46:00 PM",40.8003642411336,-73.958333240791,"2019"
"133","05/17/2019 11:15:00 AM",40.7963975616564,-73.964934253161,"2019"
"134","06/06/2019 01:43:00 PM",40.814187499405,-73.9606908656949,"2019"
"135","06/06/2019 01:39:00 PM",40.818022252607,-73.9618194220762,"2019"
"136","06/06/2019 01:41:00 PM",40.814187499405,-73.9606908656949,"2019"
"137","06/06/2019 01:39:00 PM",40.818022252607,-73.9618194220762,"2019"
"138","06/07/2019 07:16:00 PM",40.7989244347456,-73.947744309427,"2019"
"139","06/09/2019 07:53:00 AM",40.7976020453894,-73.9735223361395,"2019"
"140","06/12/2019 09:49:00 AM",40.8151200097123,-73.9587033349937,"2019"
"141","06/20/2019 09:06:00 AM",40.8137781892691,-73.959686799678,"2019"
"142","06/29/2019 12:43:00 AM",40.8022534054558,-73.9532427608141,"2019"
"143","07/09/2019 02:57:00 PM",40.8161228385982,-73.9616145853137,"2019"
"144","07/11/2019 09:45:00 AM",40.8109930271523,-73.9542878488369,"2019"
"145","07/19/2019 08:56:00 AM",40.793178252053,-73.9768177833953,"2019"
"146","07/28/2019 10:46:00 AM",40.8064844520068,-73.9650011835527,"2019"
"147","07/30/2019 10:35:00 AM",40.8161228385982,-73.9616145853137,"2019"
"148","08/07/2019 11:36:00 AM",40.818022252607,-73.9618194220762,"2019"
"149","08/07/2019 11:36:00 AM",40.8155265873903,-73.9597182550041,"2019"
"150","08/12/2019 11:42:00 AM",40.8151200097123,-73.9587033349937,"2019"
"151","08/16/2019 02:29:00 PM",40.8137781892691,-73.959686799678,"2019"
"152","08/29/2019 10:51:00 PM",40.7994504931618,-73.9590200624045,"2019"
"153","09/04/2019 05:32:00 PM",40.8064844520068,-73.9650011835527,"2019"
"154","09/12/2019 02:18:00 PM",40.8031835809988,-73.9525413710675,"2019"
"155","09/19/2019 11:09:00 PM",40.7980928465951,-73.9619175350368,NA
"156","09/23/2019 09:40:00 AM",40.7989411907622,-73.9723226817412,"2019"
"157","09/25/2019 09:18:00 AM",40.8161228385982,-73.9616145853137,"2019"
"158","10/01/2019 01:06:00 PM",40.8137781892691,-73.959686799678,NA
"159","10/04/2019 10:09:00 AM",40.8161228385982,-73.9616145853137,"2019"
"160","10/11/2019 10:31:00 PM",40.7989411907622,-73.9723226817412,"2019"
"161","10/30/2019 02:45:00 PM",40.814187499405,-73.9606908656949,"2019"
"162","10/12/2019 11:11:00 PM",40.7910985969648,-73.968790394194,"2019"
"163","09/26/2019 12:06:00 PM",40.7995959251127,-73.9589116174268,"2019"
"164","10/11/2019 11:05:00 AM",40.818022252607,-73.9618194220762,"2019"
"165","10/21/2019 10:50:00 AM",40.8151200097123,-73.9587033349937,NA
"166","11/10/2019 09:37:00 PM",40.7925969212346,-73.9677062512794,"2019"
"167","01/06/2020 06:40:00 PM",40.7944956468027,-73.9764453328046,"2020"
"168","11/12/2019 08:32:00 PM",40.8094790649305,-73.9572185325773,"2019"
"169","01/07/2020 10:03:00 AM",40.8109930271523,-73.9542878488369,"2020"
"170","11/03/2019 07:14:00 AM",40.8076371711868,-73.9567248334769,"2019"
"171","11/26/2019 02:00:00 PM",40.7910245038936,-73.9688445996734,"2019"
"172","01/14/2020 06:26:00 PM",40.7944956468027,-73.9764453328046,NA
"173","11/08/2019 10:31:00 AM",40.8161228385982,-73.9616145853137,"2019"
"174","12/15/2019 08:55:00 PM",40.7986669398905,-73.9632896897597,"2019"
"175","12/16/2019 11:01:00 PM",40.812610647015,-73.9568263636765,"2019"
"176","12/17/2019 07:02:00 PM",40.8067626789428,-73.9462354649237,"2019"
"177","12/22/2019 10:12:00 PM",40.8121606313512,-73.9571445582535,"2019"
"178","12/27/2019 01:24:00 PM",40.790675997924,-73.9691228378021,"2019"
"179","12/28/2019 05:00:00 PM",40.8046543053333,-73.9514639098291,"2019"
"180","12/31/2019 12:56:00 PM",40.818022252607,-73.9618194220762,"2019"
"181","01/02/2020 11:27:00 AM",40.8137781892691,-73.959686799678,"2019"
"182","01/07/2010 07:12:00 AM",40.8083941847638,-73.9487374888989,"2010"
"183","01/08/2010 01:45:00 PM",40.8175113549147,-73.9606889023637,"2010"
"184","01/11/2010 04:45:00 PM",40.8011551900429,-73.9596474892518,"2010"
"185","01/11/2010 04:46:00 PM",40.8018006924825,-73.9610774372067,"2010"
"186","01/11/2010 04:46:00 PM",40.8005535775643,-73.9581958700687,"2010"
"187","01/12/2010 12:41:00 PM",40.8011551900429,-73.9596474892518,"2010"
"188","01/13/2010 08:47:00 AM",40.8083941847638,-73.9487374888989,"2010"
"189","01/14/2010 11:28:00 AM",40.8137781892691,-73.959686799678,"2010"
"190","01/19/2010 06:31:00 PM",40.7982402903565,-73.952450989138,"2010"
"191","01/20/2010 09:59:00 AM",40.7941525252845,-73.9762973805489,"2010"
"192","01/21/2010 03:19:00 PM",40.8017305071206,-73.9499092851395,"2010"
"193","01/22/2010 02:59:00 PM",40.8041684075169,-73.9667000865662,"2010"
"194","01/27/2010 12:38:00 PM",40.7917023244631,-73.9683747978935,"2010"
"195","02/01/2010 10:06:00 AM",40.8158809472464,-73.9605598070826,"2010"
"196","02/01/2010 12:35:00 PM",40.812610647015,-73.9568263636765,"2010"
"197","02/01/2010 11:39:00 AM",40.8098810092705,-73.9532771387702,"2010"
"198","02/01/2010 12:03:00 PM",40.8018006924825,-73.9610774372067,"2010"
"199","02/02/2010 08:12:00 PM",40.8003201606374,-73.9509397344139,"2010"
"200","02/04/2010 10:32:00 AM",40.7941525252845,-73.9762973805489,"2010"
"201","02/15/2010 03:58:00 PM",40.8142035157115,-73.95938669284,"2010"
"202","02/16/2010 02:33:00 PM",40.818022252607,-73.9618194220762,"2010"
"203","02/18/2010 01:56:00 PM",40.818022252607,-73.9618194220762,"2010"
"204","02/18/2010 10:44:00 AM",40.8106294901356,-73.9582726276297,"2010"
"205","02/24/2010 08:04:00 AM",40.7994353827276,-73.9552890414362,"2010"
"206","03/05/2010 06:07:00 PM",40.8050720226169,-73.9599593713485,"2010"
"207","03/08/2010 03:58:00 PM",40.8005535775643,-73.9581958700687,"2010"
"208","03/09/2010 01:18:00 PM",40.812610647015,-73.9568263636765,"2011"
"209","03/09/2010 09:20:00 AM",40.7982402903565,-73.952450989138,"2010"
"210","03/13/2010 02:57:00 PM",40.7908999647618,-73.9652549498821,"2010"
"211","03/22/2010 05:13:00 PM",40.7994353827276,-73.9552890414362,"2010"
"212","03/30/2010 02:27:00 PM",40.8158809472464,-73.9605598070826,"2010"
"213","03/31/2010 11:39:00 PM",40.8022534054558,-73.9532427608141,"2010"
"214","03/31/2010 02:26:00 PM",40.7982402903565,-73.952450989138,"2010"
"215","03/31/2010 04:20:00 PM",40.8137781892691,-73.959686799678,"2010"
"216","03/31/2010 03:39:00 PM",40.8151200097123,-73.9587033349937,"2010"
"217","04/01/2010 03:59:00 PM",40.8158809472464,-73.9605598070826,"2010"
"218","04/01/2010 04:00:00 PM",40.8109930271523,-73.9542878488369,"2010"
"219","04/05/2010 11:49:00 PM",40.8011551900429,-73.9596474892518,"2010"
"220","04/13/2010 10:17:00 AM",40.8050720226169,-73.9599593713485,"2010"
"221","04/16/2010 09:00:00 AM",40.8137781892691,-73.959686799678,"2010"
"222","04/17/2010 06:15:00 PM",40.8185774236993,-73.9561757874245,"2010"
"223","04/19/2010 11:03:00 PM",40.8174030050329,-73.9570291850848,"2010"
"224","04/19/2010 11:04:00 PM",40.8144806610228,-73.9591842149743,"2010"
"225","04/19/2010 11:05:00 PM",40.8103783229367,-73.9621778255502,"2010"
"226","04/19/2010 08:28:00 AM",40.7982402903565,-73.952450989138,"2010"
"227","04/20/2010 04:39:00 PM",40.8061798630461,-73.9652505858842,"2010"
"228","04/20/2010 04:40:00 PM",40.8158444321625,-73.9581934905261,"2010"
"229","04/20/2010 04:41:00 PM",40.8049257937649,-73.966157887058,"2010"
"230","04/21/2010 09:36:00 PM",40.8046105324728,-73.9456339791415,"2010"
"231","04/21/2010 11:58:00 PM",40.8019702034964,-73.9678317350249,"2010"
"232","04/21/2010 11:59:00 PM",40.7974227159478,-73.9697734316012,"2010"
"233","04/22/2010 01:12:00 AM",40.7928206365567,-73.9731305864242,"2010"
"234","04/22/2010 12:54:00 PM",40.8050720226169,-73.9599593713485,"2010"
"235","04/23/2010 09:49:00 PM",40.7918848349367,-73.9737882443093,"2010"
"236","04/23/2010 08:28:00 PM",40.8041684075169,-73.9667000865662,"2010"
"237","05/01/2010 10:12:00 AM",40.8050720226169,-73.9599593713485,"2010"
"238","05/03/2010 03:19:00 PM",40.8041684075169,-73.9667000865662,"2010"
"239","05/04/2010 09:37:00 PM",40.8029708522758,-73.9638616291013,"2010"
"240","05/07/2010 10:11:00 AM",40.8077000981124,-73.9641335952281,"2010"
"241","05/07/2010 10:12:00 AM",40.8002987254718,-73.9680492559405,"2010"
"242","05/13/2010 04:07:00 PM",40.818022252607,-73.9618194220762,"2010"
"243","05/13/2010 04:08:00 PM",40.8158809472464,-73.9605598070826,"2010"
"244","05/15/2010 08:19:00 PM",40.7958228384725,-73.9709371071812,"2010"
"245","05/15/2010 08:20:00 PM",40.792996269733,-73.9730041133895,"2010"
"246","05/15/2010 08:18:00 PM",40.8041684075169,-73.9667000865662,"2010"
"247","05/16/2010 11:19:00 AM",40.8106294901356,-73.9582726276297,"2010"
"248","05/17/2010 11:36:00 AM",40.8106294901356,-73.9582726276297,"2010"
"249","05/20/2010 03:42:00 PM",40.7935208504127,-73.974484623217,"2010"
"250","05/25/2010 11:07:00 PM",40.8052264939465,-73.9622313231231,"2010"
"251","05/25/2010 11:08:00 PM",40.8058411537847,-73.9617505534654,"2010"
"252","05/27/2010 01:53:00 PM",40.8041684075169,-73.9667000865662,"2010"
"253","05/27/2010 01:54:00 PM",40.8158809472464,-73.9605598070826,"2010"
"254","05/27/2010 01:55:00 PM",40.812610647015,-73.9568263636765,"2010"
"255","05/28/2010 10:09:00 AM",40.8158809472464,-73.9605598070826,"2010"
"256","05/28/2010 08:13:00 PM",40.8038006954068,-73.9669820124726,"2010"
"257","06/01/2010 09:12:00 AM",40.8041684075169,-73.9667000865662,"2010"
"258","06/03/2010 09:42:00 PM",40.8029708522758,-73.9638616291013,"2010"
"259","06/11/2010 03:18:00 PM",40.812610647015,-73.9568263636765,"2010"
"260","06/17/2010 02:44:00 PM",40.8023857814,-73.9624713269173,"2010"
"261","06/17/2010 02:45:00 PM",40.8014765711252,-73.9603624605798,"2010"
"262","06/18/2010 01:50:00 PM",40.8137781892691,-73.959686799678,"2010"
"263","06/19/2010 01:55:00 PM",40.809432357584,-73.9442609476155,"2010"
"264","06/20/2010 04:00:00 PM",40.8029708522758,-73.9638616291013,"2010"
"265","06/22/2010 11:48:00 PM",40.8018006924825,-73.9610774372067,"2010"
"266","06/30/2010 03:58:00 PM",40.8141902428937,-73.9606872514342,"2011"
"267","07/08/2010 10:06:00 AM",40.8137781892691,-73.959686799678,"2010"
"268","07/08/2010 11:04:00 AM",40.8041684075169,-73.9667000865662,"2010"
"269","07/12/2010 01:21:00 AM",40.7954962692906,-73.9711503356619,"2010"
"270","07/15/2010 03:00:00 PM",40.8019847274114,-73.9614890950663,"2010"
"271","07/19/2010 11:43:00 AM",40.8041684075169,-73.9667000865662,"2010"
"272","07/21/2010 11:02:00 AM",40.8041684075169,-73.9667000865662,"2010"
"273","07/29/2010 10:08:00 AM",40.8029708522758,-73.9638616291013,"2010"
"274","08/01/2010 02:28:00 PM",40.8029708522758,-73.9638616291013,"2010"
"275","08/04/2010 11:43:00 AM",40.8029708522758,-73.9638616291013,"2010"
"276","08/11/2010 11:03:00 AM",40.8175113549147,-73.9606889023637,"2010"
"277","08/18/2010 11:51:00 PM",40.8018006924825,-73.9610774372067,"2010"
"278","09/03/2010 04:25:00 AM",40.7962070309298,-73.9706624529759,"2010"
"279","09/13/2010 10:24:00 AM",40.812610647015,-73.9568263636765,"2010"
"280","09/13/2010 10:22:00 AM",40.8158809472464,-73.9605598070826,"2010"
"281","09/15/2010 11:22:00 PM",40.8029708522758,-73.9638616291013,"2010"
"282","09/20/2010 09:24:00 AM",40.7994353827276,-73.9552890414362,"2010"
"283","09/20/2010 09:20:00 AM",40.8077811494629,-73.9529173835718,"2010"
"284","09/24/2010 07:49:00 AM",40.8018006924825,-73.9610774372067,"2010"
"285","09/24/2010 07:46:00 AM",40.8029708522758,-73.9638616291013,"2010"
"286","09/24/2010 11:09:00 AM",40.8018006924825,-73.9610774372067,"2010"
"287","09/28/2010 10:21:00 PM",40.8029708522758,-73.9638616291013,"2010"
"288","10/02/2010 02:43:00 PM",40.7994353827276,-73.9552890414362,"2010"
"289","10/02/2010 02:23:00 PM",40.7994353827276,-73.9552890414362,"2010"
"290","10/05/2010 07:26:00 PM",40.8018006924825,-73.9610774372067,"2010"
"291","10/07/2010 01:40:00 AM",40.8106294901356,-73.9582726276297,"2010"
"292","10/11/2010 10:19:00 AM",40.8029708522758,-73.9638616291013,"2010"
"293","10/14/2010 09:52:00 AM",40.7982402903565,-73.952450989138,"2010"
"294","10/15/2010 11:29:00 AM",40.8029708522758,-73.9638616291013,"2010"
"295","10/18/2010 08:57:00 PM",40.8029708522758,-73.9638616291013,"2010"
"296","10/19/2010 05:04:00 PM",40.7982402903565,-73.952450989138,"2010"
"297","10/19/2010 04:41:00 PM",40.7989619273329,-73.9519050897655,"2010"
